cell_type,T373,T342,T434,T32,T6,T314,T487,T71,T513,T286,T574,T595,T502,T229,T61,T69,T124,T186,T209,T34,T391,T659,T72,T399,T605,T10,T114,T201,T172,T509,T431,T496,T577,T18,T319,T265,T166,T78,T103,T178,T231,T334,T705,T198,T498,T283,T96,T661,T729,T123,T438,T375,T132,T318,T185,T273,T67,T160,T384,T585,T237,T54,T637,T515,T62,T84,T47
T cell CD4+ naive_CIBERSORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T cell CD4+ memory resting_CIBERSORT,0.174311223202753,0.26608546991377,0.385385976571973,0.318277940975551,0.167461900388707,0.324059187055189,0.253048633867255,0.170655190323709,0.253425896065593,0.461458566258134,0.137332541381149,0.284360336666788,0.319243188071515,0.166950844103891,0.290462075079828,0.277579072198059,0.197239806170413,0.173719808977055,0.264331270684203,0.244791349134869,0.343975077592109,0.337009095434624,0.412478216375804,0.167352509657918,0.221903333476748,0.349778116337896,0.288171344055478,0.301797107041589,0.214271993991034,0.208316582845689,0.343450786519255,0.352990094738394,0.32586008356668,0.153433820573375,0.246547362578761,0.0612066419649224,0.0450731773023262,0.339860319435189,0.110140315271448,0.308343457990683,0.230880012068238,0.300507732323947,0.309937679881918,0.238587393990053,0.0370507982411205,0.340027471257286,0.258217488065075,0.205155902538125,0.316589671319764,0.137289563905621,0.411606375783005,0.329697274808883,0.380616161291282,0.158952164270152,0.315156140257554,0.264613792825174,0.505667439755715,0.202811025657744,0.193461073533544,0.0878694931319241,0.241382289784787,0.280461097341403,0.26794057237388,0.182126406714907,0.353998866468852,0.275007090701949,0.429231407255325
T cell CD4+ memory activated_CIBERSORT,0,0,0,0.002256117911801,0,0.00264912909121548,0.00896528195787312,0,0,0.0280660968345522,0,0,0.0135234125382062,0,0.00847006681640362,0.00645141785426089,0,0,0,0.0496086026367683,0,0.0519216833507261,0,0,0,0,0.0046437131628607,0,0,0,0,0.0340364335109985,0.0040717588843788,0,0,0,0,0.017865039518285,0,0.0162725203389003,0,0.00678091622566077,0,0,0,0.00659793604217818,0.00249755589472052,0,0,0,0,0,0.0325837162203506,0,0,0,0.0307018663663213,0.00218894385591419,0,0,0,0,0,0,0,0,0.0185553606133338
T cell follicular helper_CIBERSORT,0.0108317724446794,0,0.0255145487953058,0,0,0,0.0090482237200641,0.0168163416780304,0,0,0,0.0298248873100543,0.0269757777970445,0,0,0.022794620631183,0,0.0976343026475825,0.0129466641157118,0,0.00456193730770146,0,0,0,0.0262039463295403,0.0595079390271148,0,0,0,0.0262851430017631,0.0225294205854815,0,0,0,0,0.0501925642926638,0.0293978898586075,0,0.0179029558677533,0.0206422799029452,0,0,0.0276570371428403,0.0663885233618267,0.0682780572145585,0,0,0,0,0.0402371312886232,0,0,0,0.117503365468696,0,0,0,0.102614023194354,0,0.0165247807701599,0.0403027568856701,0,0.0304952173598029,0,0,0,0
T cell regulatory (Tregs)_CIBERSORT,0.0640350191310127,0,0,0,0,0,0,0,0.0167685053589402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357099383043328,0.023857560736792,0,0,0,0,0,0,0,0,0,0,0.0123249308011676,0,0,0,0.0358933503104696,0,0,0,0,0,0,0
T cell gamma delta_CIBERSORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NK cell resting_CIBERSORT,0,0,0.0635994362391407,0,0,0,0,0,0,0.045854244783863,0,0,0.00571775194862882,0,0,0,0,0,0,0,0,0.0264863549401562,0,0,0,0,0,0,0,0.0224894776319617,0,0.00640672320566852,0,0.0303456497882121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518843115535026,0,0.0206811566612397,0,0,0,0,0,0,0,0,0,0,0,0
NK cell activated_CIBERSORT,0.0463625030630895,0.0272312277610523,0.017502735388504,0.0260324632453058,0.0512809953241746,0.0511997653089841,0,0.057560989962382,0.0509314471334875,0,0.0556814110335151,0.0469892242926037,0.024834039512671,0.128067652807216,0.0455415494030403,0.0389216852526172,0.0697821804174119,0.111730600016702,0.0379193540217383,0.027277446238275,0.0547492097640831,0,0.0166154061508957,0.0569638576302257,0.0606062984293884,0.0316590797918991,0.022946620530512,0.0480702950553894,0.0980278316798916,0,0.0326374488449764,0,0.00737011754809814,0,0.0461608227007849,0.0930586084571962,0.0750682635924289,0.0384178554369179,0.115911696258625,0,0.0527200875824975,0.0257330417911988,0.0274506690509137,0.0618494000400731,0.0654765955425698,0.0253147022139569,0.0362662893146916,0.0809630361903899,0.0351902019280581,0.0804399135094214,0.0276183980621163,0.0132565630601037,0,0.0954982436940095,0.0345232719515881,0.070166250910094,0,0.0247061014432449,0.0362078902170863,0.0834635734545595,0.0601552932022734,0.0480606771856121,0.039079472565077,0.0400864144343484,0.0800892885416167,0.0741228747034921,0.00244810268034787
Monocyte_CIBERSORT,0,0.034493257266703,0.0632958603700913,0.0366745821405863,0.0740039746227032,0.0483243409976985,0,0.0176778739439823,0.0100016445772416,0.0276431769790433,0.0334247583662669,0.045069774378377,0.0311181439521805,0.00581401378134637,0.038499642695425,0.0326396001787302,0.00547922053273503,0,0.0363078795793088,0.0595389732459371,0.021960177579299,0.0324112555812332,0.0760051328855554,0.00683735380818281,0.0617087313283171,0.0516143327948915,0.0308273542480654,0,0.0206942909651742,0.0109807696687849,0.0554268663160436,0.00377286178766427,0.0191085533919661,0.0229941451398507,0.0484178253118719,0,0.0185514773538198,0.0125737301171388,0.0144275350893596,0.0381468543757765,0.0138184185173067,0,0.0251956826680262,0.0482345223950359,0.0264890695139886,0.0782385225077898,0.0476891458409803,0.0125029649622875,0.0307195450901385,0.00595967214994713,0.0198903158699094,0.0195917003233565,0.091172272517183,0.0140373990993399,0.0203604292080491,0.0571089266462746,0.0170709883482174,0.0397543755988984,0.0351048576009465,0.058484788763584,0.0182594116793841,0.0260986069601001,0.021234185839908,0.0243956997235195,0.0123600690973514,0.0991979097574533,0.0173359176296471
Macrophage M0_CIBERSORT,0.0521807830114301,0,0,0,0,0,0.107727523647931,0.086879792076082,0.0276073114099576,0,0,0.0145544733234661,0.0515773180358987,0.0313054089512752,0,0,0,0,0,0.0130486057152211,0,0.0216218525090919,0,0.107512951962997,0,0,0,0,0,0.211119973942924,0.0890769529799555,0.124705475771778,0.0427458354529144,0.238644332057192,0,0,0,0,0,0.00345883359322481,0,0.00984483500264543,0.0394469827277983,0,0.101879994909257,0,0,0.00840818369977664,0.0229204543502719,0.0566829145499028,0,0.0662364188906587,0,0.0270745346875813,0.0666301423750419,0.0653820149312865,0,0.0569223980774175,0.00914635474026864,0.0235003251241262,0,0.0904887156536821,0,0.0216474681555036,0.00277449687132277,0,0
Macrophage M1_CIBERSORT,0,0.033537257304423,0,0.0541338050645917,0,0.0373852308107925,0.0581708527889849,0.0585156383574419,0.0863991274500994,0.110170419929249,0,0.0164169411579337,0.0930932749757607,0,0.0252350643664956,0.0733826106117351,0.0208915861985447,0,0.0656640960585636,0.0631979133791548,0.045949145576201,0.0657922018504379,0.0257070172264546,0.0101062836139467,0.138486247110608,0.0926102364355093,0.0204330809850457,0,0,0.00913958587839457,0.00222096871743194,0.0529519575028652,0.0663887554442048,0,0.0200872516931881,0,0,0.0313026147760236,0.0116859996217035,0.0149823133404953,0.0204068964797074,0.0122142129242019,0.0996185664302549,0,0.0807016713537777,0.0106917364461858,0.0164061171432099,0.0160662505073575,0.0421572327628965,0.010917170532552,0.0161890533304824,0.0469138880507268,0.0496223767529925,0.00180262954418162,0.00010263266994367,0,0.0757764181602347,0.0539571069860755,0.0149422031047102,0.00705711770671789,0,0.031447461909773,0.0913329364592969,0.025631157973032,0.0265443989892048,0,0.085883681988706
Macrophage M2_CIBERSORT,0.0506292010161523,0.128841029808029,0.0224951479181687,0.0901112992281611,0.154662920336771,0.175870546619966,0.397646538360379,0.222584190232245,0.210671138842624,0.0618912975919692,0.139533361678555,0.116784833728416,0.10793654385096,0,0.0756385211954088,0.12391690560679,0.238774871524371,0,0.195682318442507,0.108399331337036,0.123350622562296,0.0696999029323884,0.134192724258656,0.18883970641369,0.0840492803292401,0.096581429751725,0.105715813858185,0.120235598777764,0.0343937030679086,0.128406776263058,0.0614547959082439,0.296274250594798,0.0881307345266563,0.310715168020116,0.0221230189549974,0.215092894352822,0.323957961298325,0.19113666604359,0.16985195856776,0.0316314095264717,0.306525134374621,0.140921171847852,0.0815820255308253,0.109213693624522,0.158496809083856,0.154135093600206,0.0527185937069853,0.134030346240209,0.136352882635159,0.183846082265538,0.209778442364653,0.1597627563005,0.0641977424417622,0.0746518217087101,0.0933032534586998,0.164826816483856,0.102963613681923,0,0.225627418683971,0.142283518525004,0.161752038818553,0.114946980622596,0.107152752254484,0.0477618665468919,0.0882402838983689,0.0464677872612424,0.0846576608273341
Myeloid dendritic cell resting_CIBERSORT,0.0202844682823154,0.0191615859292781,0,0.100852071380467,0.0203082604502591,0.0257616997012785,0,0,0.00477805012699229,0.0323296962213998,0.00792950346542766,0.0341352162941219,0.00771189676886702,0,0.0115610077069056,0.0336246780637362,0.0650234515786046,0,0.0573884355778463,0.0116463326681607,0.0286837145461248,0.00599934928692954,0.0682733827974124,0.0108680765300643,0.0461682093086796,0.050044165561431,0.0327855846605132,0,0,0,0.0240736780977378,0,0.0264616113054318,0,0.0444524130537942,0.0646471223686452,0,0.00968578314041078,0.0862404845859046,0.0231184611844781,0.0051128736768458,0.0410450338445323,0.0335846095922814,0,0.072932491219633,0.0358365514678902,0,0.0371566977017232,0.0274211366136529,0.0363251440430617,0,0.0325751741615841,0.0461926697409397,0.00293535468860511,0,0,0.0570844693023496,0,0.0967317835867258,0.00260071444510354,0,0.0618898587306745,0.165860806414756,0.0469239061362049,0.00294505781388224,0.00195271115789242,0.0972674526637907
Myeloid dendritic cell activated_CIBERSORT,0,0,0.00267671448544273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645214649551477,0,0,0,0,0,0,0,0,0,0,0
Mast cell activated_CIBERSORT,0.0706739493152653,0.124906949877236,0.269836514036336,0.0643693179894669,0.189869286382267,0.0531718087728941,0.035712445210479,0.10373054113723,0.11766379423148,0.000984209443166208,0.442615579242516,0,0.0448450223435661,0.35849771399111,0.291642224396901,0.0648464828225208,0.15424102585252,0.239399602002388,0.0875067298044023,0.0995492512690096,0.0915190150513706,0.0590313684725163,0.0966845823619058,0.161329896292203,0.0588122948131946,0.0313531678870297,0.156191358905235,0.188335317149925,0.252895623362669,0.0817653499401517,0.0435992867387837,0.00261678334945832,0.148226251034204,0.029337772407763,0.275102467270924,0.27632720455908,0.111471801127334,0.0938833224876055,0.267101310427754,0.136794126745411,0.157296214557447,0.191703028457276,0.118193514332411,0,0.0340959543966258,0.174513772235302,0.0820830947850548,0.227003127584826,0.125607709173491,0.0414914464783107,0,0.08669227640179,0.0423087563909795,0.188507312654722,0.0447559392417405,0.0624942612834203,0.0467355100433504,0.036427763606831,0.254190723983153,0.0653852794006686,0.279403795406509,0.0529916801717321,0.0839954325144465,0.132650087195267,0.14551333249704,0.0624908766659363,0.0618456876215513
Mast cell resting_CIBERSORT,0,0,0,0,0,0,0,0,0,0,0,0.0764142069740154,0,0,0,0,0,0,0,0,0.0372916837277724,0,0,0.042427857605733,0,0,0,0,0,0.0305043238949177,5.51168605937238e-05,0,0,0.0142984110968097,0,0,0,0,0,0,0,0,0.00357685653563131,0.0283542424965832,0,0,0.0386276265677339,0,0,0.0167793852314626,0.0694957591162473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214242873614858,0
Eosinophil_CIBERSORT,0.0233917945155964,0,0.0545202136655985,0,0,0.0142328713038706,0.00302473602093811,0,0.00273316759572083,0,0,0.127860148940469,0,0,0,0.00159037707252755,0.00745344286509763,0.0506711699742667,0,0,0,0.0222922274933837,0,0.0118822995558344,0.0298393288413394,0,0,0.0399904223502357,0.00696697535198593,0,0,0,0,0,0,0.0370954806064825,0.103766157805596,0.0184654851005289,0,0.00483004618253095,0,0,0,0.139407188297096,0,0,0.0326041138913692,0,0,0,0,0,0,0,0,0.0602316352901678,0,0.110419482310128,0,0.0326965683101737,0,0,0,0,0.0181601908285039,0.0184759827141702,0
Neutrophil_CIBERSORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B cell naive_CIBERSORT-ABS,0.140878073919048,0.0918888140123338,0,0.0734474364478061,0.10872976952094,0.0768199308113044,0.0571366392316397,0.0677621338363288,0.0430625185179314,0.129766032594013,0.0380847221202481,0.0791962872371324,0.119309311120275,0.0784926982427672,0.0880288693193681,0.0719582520305645,0.0514715444544477,0.0540511289748057,0.0793903302107415,0.0295343567381343,0.106930362649045,0.0970073624765207,0.0545821188672663,0.0609382688741702,0.0265272305016498,0.0677945143090081,0.113372460551737,0.0329006706568774,0.0649268867682488,0.137917110580783,0.127124013044551,0.0602265169591283,0.065182561673515,0.0834625026623524,0.089590969596046,0.0336774327709696,0.0686084451701582,0.0443838924026556,0.0438219895697941,0.163226379254155,0.0477416745969443,0.0591085391227923,0.104512452802411,0.0935671112756627,0.11361934885439,0.0412927171078136,0.125221926493711,0.0619213620487678,0.0786153578180559,0.104624810151142,0.101093550055372,0.060809083986655,0.0678020046122868,0.0989776026497198,0.142610523168452,0.0561134735094991,0.0685207226987355,0.126395142159098,0.0559369841093938,0.0920434747802758,0.0545469273531639,0.107605461830584,0.0647214188868827,0.0893621941955017,0.0730954866940614,0.129451399680977,0.104166275362872
B cell memory_CIBERSORT-ABS,0,0,0.0341781006064184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B cell plasma_CIBERSORT-ABS,0.0816483178120609,0.057813908543717,0,0.0258900739130919,0.0448901801466601,0.0308849577317252,0.00807118045589145,0.0300016212203573,0.0380474799173647,0.0416617056473001,0.0234427318452249,0.00965425705773477,0.022368865415823,0.0314758909475752,0.0446304741829709,0.0316913437469654,0.0137476085827492,0.0305064185880771,0.0242913221494652,0.0273271971814661,0.00734864734098144,0.0144262567802269,0.0248663383050033,0.0328800056742099,0.0205711166943139,0.0306528502122814,0.0261900834998638,0.041158825811154,0.0488036504973044,0.0447891831583923,0.0119992060219325,0.0178619798297403,0.0474348403259266,0.018939297545193,0.0351146579028774,0.0177232885014275,0.0326407814941031,0.0248682513234224,0.00805550895828537,0.0469300007634534,0.0176979100304053,0.0557564391942451,0.020175747359849,0.0219001986967068,0,0.0278298257948353,0.0460210264772802,0.0341892015566843,0.0261916209158489,0.0394336840039696,0.0082757564198416,0.0314007346225101,0.0179958334065814,0.0471901409720948,0.0845685853775813,0.0352785748215674,0.0158195802740356,0.0402568441566985,0.00737359279847686,0.0633996610643705,0.0269961991448,0.028455914461379,0.0190281395460336,0.10693058025411,0.0244891200853082,0.0700990992587162,0.0198612020703233
T cell CD8+_CIBERSORT-ABS,0.0100231989136674,0.0492096399881643,0,0.0344197966329503,0.00613677274532865,0.0255211362339745,0.0413522501145227,0.0173773621253362,0.0189984705125092,0.0439806890191543,0,0.00898804088713409,0.118508935423035,0.0122383554521934,0.0118872070143905,0.0455868970856926,0.0329825856384723,0,0.028917696845809,0.109821527407539,0.0214618524395323,0.0396600720541392,0.00606018443393444,0.00418832566877304,0.148554896003116,0.0550840564317074,0.0730364670681149,0,0.00263521145170813,0,0.0664514183117536,0.0622873787437427,0.0262079439027326,0.082628760023157,0.0170502253258568,0.0159969429737819,0,0.0165785198945135,0.0239685295610817,0.00973381560617422,0.0240284249923467,0,0.0495283015895817,0,0.132402364701099,0.00695130525175092,0.0256124831004419,0.0358262558810849,0.0200051202612626,0.00906930026541378,0.0970633319718473,0.0397756447009061,0.0327914058841918,0.0153142086874245,0,0.00332272927784148,0.0207388036275602,0.0361337478622666,0.0357571461297555,0.111940973081868,0.0123905825262601,0.0942062890586783,0.0246376204430712,0.028544632062054,0.0314205455352611,0.0174979257159099,0.0297348487488387
T cell CD4+ naive_CIBERSORT-ABS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T cell CD4+ memory resting_CIBERSORT-ABS,0.0831850256376481,0.144712700756617,0.138398296672945,0.138539059132223,0.0781313522116657,0.16148814978476,0.212898956556716,0.0739870115602093,0.115834572354324,0.429192920168912,0.046051834576145,0.134020997124799,0.303788531571934,0.065949911436621,0.197160464475965,0.127755131808186,0.0803323679889022,0.0449428406289179,0.144683938066001,0.126346377359955,0.188302885950685,0.165467030160233,0.207420125463411,0.0695341091014589,0.159487676364237,0.226732462621741,0.181104451303383,0.0741149597968807,0.0668918819549805,0.14044971216125,0.216928614036026,0.392499734124446,0.166537532020312,0.141786177889085,0.117632083340459,0.0203834135531985,0.0155907667570269,0.118190240287049,0.0404072583539148,0.168753433370763,0.0968689739361374,0.127254601465322,0.230993734799219,0.101188351774801,0.0275602387754991,0.148113685477166,0.117423639202914,0.0971162796027513,0.150220674503081,0.0539003747618832,0.346216351570749,0.177414878025664,0.18696301114457,0.0804542789591008,0.177006640379334,0.106019114954358,0.323995011207992,0.11109486319371,0.142403420428013,0.0528878088529538,0.114085891977946,0.219951771501184,0.150544450066426,0.0855279796888178,0.169532602055407,0.148904316669399,0.325482470456729
T cell CD4+ memory activated_CIBERSORT-ABS,0,0,0,0.000982036178298247,0,0.00132013833450898,0.00754281556433618,0,0,0.0261036871757337,0,0,0.012868740165265,0,0.00574932995023754,0.00296925028170963,0,0,0,0.0256049376385106,0,0.0254928631344054,0,0,0,0,0.00291839262202378,0,0,0,0,0.0378460792604168,0.00208095655093474,0,0,0,0,0.0062127679892515,0,0.00890579516322341,0,0.00287148282406253,0,0,0,0.00287401667911178,0.00113575615837787,0,0,0,0,0,0.016005494034119,0,0,0,0.0196715286676714,0.0011990492993309,0,0,0,0,0,0,0,0,0.014070369759897
T cell follicular helper_CIBERSORT-ABS,0.00516915234691322,0,0.00916268444705485,0,0,0,0.00761259746497547,0.00729067111157185,0,0,0,0.0140566760585606,0.0256698724708235,0,0,0.0104911719035378,0,0.0252588517662105,0.00708646519282558,0,0.00249734942013714,0,0,0,0.0188334552987211,0.0385741157921042,0,0,0,0.0177217805624701,0.0142299164086183,0,0,0,0,0.0167154374497331,0.0101687005746245,0,0.00656807056765866,0.0112973228909159,0,0,0.0206125383191208,0.0281563293994745,0.0507886374731858,0,0,0,0,0.0157972419323206,0,0,0,0.0594748022932514,0,0,0,0.0562094236817823,0,0.0099461077509239,0.0190485224602495,0,0.0171339699934716,0,0,0,0
T cell regulatory (Tregs)_CIBERSORT-ABS,0.0305588740085007,0,0,0,0,0,0,0,0.00766446001544882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151450994059893,0.0177464481663236,0,0,0,0,0,0,0,0,0,0,0.00493805799562684,0,0,0,0.0216038648073474,0,0,0,0,0,0,0
T cell gamma delta_CIBERSORT-ABS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NK cell resting_CIBERSORT-ABS,0,0,0.0228395794863926,0,0,0,0,0,0,0.0426480699676022,0,0,0.00544095389743258,0,0,0,0,0,0,0,0,0.0130044516634348,0,0,0,0,0,0,0,0.0151626942844279,0,0.00712381789833918,0,0.0280420163100463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254861671829593,0,0.0116155187608692,0,0,0,0,0,0,0,0,0,0,0,0
NK cell activated_CIBERSORT-ABS,0.0221251732106927,0.0148099199685631,0.00628551351669081,0.0113313318348251,0.0239257616098811,0.0255143371934512,0,0.0249553829665864,0.0232794773134289,0,0.018671693570172,0.0221463470174289,0.0236318163658473,0.0505900428707985,0.0309127896672598,0.0179136164346601,0.028421077394064,0.028905687724923,0.0207554764692917,0.0140789555187188,0.0299714568690972,0,0.0083552766949137,0.0236681905720836,0.0435593172851253,0.0205219846247361,0.014421056104889,0.0118050435286758,0.0306025347638684,0,0.0206142970740162,0,0.00376665093105426,0,0.0220241404580762,0.03099095196164,0.0259660369774768,0.0133602403862518,0.0425246091353518,0,0.0221194582596888,0.0108970506426085,0.0204587340565488,0.0262312217911071,0.0487047700191581,0.0110269144660641,0.0164919878340836,0.0383261157143281,0.0166976258179731,0.0315809982975244,0.02323078935574,0.00713354855514399,0,0.0483368211659186,0.0193899074219488,0.0281125323881675,0,0.0135333912492465,0.0266520148948779,0.0502359278711427,0.0284315402273094,0.0376916128002377,0.021957099121167,0.0188248925643459,0.0383553360457476,0.0401342960980487,0.00185637512740857
Monocyte_CIBERSORT-ABS,0,0.0187594325183372,0.0227305605138779,0.0159636011476351,0.0345274393332962,0.0240814293469085,0,0.00766418566802672,0.00457149896845925,0.0257103383009796,0.0112083518410898,0.0212416969721689,0.0296117054637334,0.00229668616549481,0.0261328692701192,0.0150223011770314,0.00223159193204502,0,0.0198734224171173,0.0307303898113281,0.0120216989065559,0.0159134998949347,0.0382201861167423,0.00284088542583122,0.044351664378983,0.0334573383369093,0.0193737899045093,0,0.00646038729840902,0.00740337575733102,0.0350084313742731,0.00419515241537864,0.00976582123083268,0.0212485874432566,0.0231009961034583,0,0.006416937383439,0.00437265576139887,0.00529304039423838,0.0208774095294778,0.00579771289511192,0,0.0187781132081801,0.0204569559949253,0.019703896148075,0.034080175557782,0.0216864980644345,0.00591862786358424,0.0145763150283176,0.00233978864235402,0.0167304322703209,0.0105425776576362,0.0447848629046016,0.00710508616340117,0.0114353830068258,0.0228810365264352,0.0109378509003549,0.0217764636029409,0.0258400912633535,0.0352014358873095,0.00863005015940627,0.0204678470169407,0.011930588942001,0.0114564106769746,0.00591932594745464,0.0537113313324528,0.0131456766731319
Macrophage M0_CIBERSORT-ABS,0.0249017802344801,0,0,0,0,0,0.0906350570899138,0.0376664557842552,0.0126186043363042,0,0,0.00685962413148684,0.049080444920987,0.0123664480937817,0,0,0,0,0,0.0067348951159555,0,0.0106160449961388,0,0.0446710799072932,0,0,0,0,0,0.14233979439716,0.0562623255236328,0.138663568224374,0.0218461428676888,0.220528092117093,0,0,0,0,0,0.00189298663288798,0,0.00416894615344865,0.0293994775669934,0,0.0757834410981593,0,0,0.00398024872322189,0.0108756741749078,0.0222539153736103,0,0.0356427761956933,0,0.0137038849168508,0.0374226491039156,0.0261956993357761,0,0.0311806816545585,0.00673247685269558,0.0141446212883126,0,0.0709658255550015,0,0.0101658197189189,0.00132872649757855,0,0
