cell_type,T210,T508,T111,T563,T1,T279,T393,T139,T202,T271,T329,T325,T23,T57,T19,T607,T576,T326,T608,T587,T349,T565,T125,T339,T521,T31,T728,T85,T378,T58,T482,T109,T335,T232,T92,T28,T643,T727,T405,T473,T613,T467,T60,T551,T312,T330,T12,T340,T558,T480,T162,T133,T167,T600,T408,T716,T64,T216,T289,T50,T258,T26,T233,T300,T120,T182,T250
T cell CD4+ memory activated_CIBERSORT,0,0,0,0,0.0124483978748869,0.00451995116573731,0.0125225285389735,0,0,0,0.0371969734941361,0,0,0,0,0,0,0,0.0025582244808471,0.0042103096184632,0,0.011703996575904,0,0.0246005912361114,0,0.0170471995302418,0,0,0,0,0.00275848344524,0,0,0,0.0041390614849495,0.00321283586317609,0,0,0.0181880757913409,0,0,0,0.000942416489245114,0,0,0.0318167039030656,0,0.000942425764754524,0.016180092470951,0,0.0185771328076959,0,0,0.00534862556679144,0,0,0,0.0101802017944909,0,0,0,0,0,0,0,0,0
T cell follicular helper_CIBERSORT,0,0,0.00648094799854907,0.00428456021255069,0,0,0,0.0180038391275408,0.0114090766374926,0.0587471918948464,0,0.0439184268559771,0,0.0180352011874709,0,0.0151351007304934,0,0.0200113987156012,0,0.0309571239755363,0,0.0263470443386899,0,0,0.0503205847692409,0,0,0.0181580819426716,0,0,0.00325891700307138,0,0,0,0,0.0533365007036563,0,0,0,0.128639162679883,0.00218650615203522,0.06234758474404,0.0561247699243883,0.0608893228987218,0,0,0.024190986909267,0,0,0.0305948023465335,0,0,0,0,0.0185589095761322,0,0.044377245053967,0,0.0111769901053544,0,0,0.0265576327104449,0,0.0533164810769376,0.035117993814025,0.0127015521097298,0
T cell regulatory (Tregs)_CIBERSORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812954628875447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116056163209178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432475126850143,0,0,0,0,0
T cell gamma delta_CIBERSORT,0,0,0,0,0,0,0.00658918474697376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490495548216007,0.010185030938627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466765051297169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NK cell resting_CIBERSORT,0,0,0,0,0.0226872075809015,0,0,0,0,0,0,0,0,0,0.00158817080606632,0,0.0225524599064675,0,0,0,0,0,0,0.0293841113283119,0,0,0,0,0.037224382003116,0,0,0.00318331135878712,0,0,0.00258350071578712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182834942919698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NK cell activated_CIBERSORT,0.0505717497195652,0.0643194304916966,0.0703692116883381,0.0298512424768875,0,0.0349323823438325,0.0363261662771992,0.0713752903854396,0.0833064386736101,0.0502723700026744,0.0477522204058977,0.0565389596509666,0.0363530177306078,0.0510947884719911,0.0415079753995487,0.0516832376857442,0.0120180219785505,0.068768638548318,0.0411005510995141,0.0193972693679007,0.0377900439556226,0.0304077089253755,0.0898213366480736,0.024964577750064,0.0365475770434119,0,0.0566935119049969,0.0511195897320681,0.0476610457997338,0.0121556215004427,0.114923040483653,0.0277108976718151,0.0531519920303602,0.0463779050521597,0.000566401815625577,0.0746146500863776,0.0574919061950088,0.0583253248600231,0.0204388375879196,0.0938823445454328,0.0929060525594481,0.0768251186952974,0.0492488943351588,0.0952585517451364,0.0603878272467549,0.0250569977030252,0.0451288680236148,0.0778487956452515,0.00312715385561806,0.0948690237928249,0.0146510539265308,0.0553612716394558,0.0233267108381338,0.0503745196377459,0.0777152701557899,0.070016477262305,0.0958791041127574,0.029571049704499,0.036353996682639,0.0577351284636004,0.0337910198958044,0.0459331455662954,0.0724292602128939,0.094094060354295,0.0718449334862465,0.0467898622617101,0.0769714990582408
Monocyte_CIBERSORT,0.0343260194069513,0.00377938846064455,0.0539608009385992,0.0478764315528933,0.070755573964111,0.0170826109245778,0.040246756331872,0.0331730580981254,0.0207225195271247,0.0195076281914442,0.0354297082004488,0.0250418132116785,0.0261012151963885,0.00392654119071528,0.0340477029250134,0.0501014713980353,0.0207723911914014,0.0278257399308223,0.00471610684999488,0,0.0268172352601896,0.0206809947217605,0.00769905226352479,0.0226283927978456,0.0276230589374883,0.00855810990206646,0.0276053462660361,0.0258748757584401,0.0630640623006324,0.0255536740085507,0.00552545528831505,0.0943013865275285,0.0331998885518787,0,0.0227553269992463,0.011280017625337,0.0278467552389632,0.00752198654050316,0.0196139941808385,0.00286969435778104,0.00300319424511392,0.0270241740398073,0.0422911793497129,0.0547142864846029,0,0,0.0189154448154124,0.0332422217826167,0.0113695911923724,0.000844226413422093,0.0616965396834898,0.0150335541634386,0.0277249350605302,0,0.0395327886052994,0.022439344604344,0.0109987008684917,0.0377511036658575,0.0374958573405724,0.0204599455027844,0.0133778725336159,0.0887942323179636,0.0445511559136891,0.0436599218249638,0.042480121302465,0.00814787829439963,0.0120271004444925
Macrophage M0_CIBERSORT,0,0,0,0,0.0183802067812106,0,0.128752798383626,0,0.0215101478629263,0.00932280066294325,0,0,0,0,0,0,0.00997668925369809,0,0.0178820594390752,0,0,0,0,0,0,0.0133829246831081,0,0,0,0,0,0.014003717589399,0.0313108914646796,0,0.0377862914863323,0.0657342889936152,0,0,0.0242219322629615,0,0,0,0.0218107798079145,0.0271155933795921,0.0810548067688081,0.0795873367607839,0,0.00774970110732696,0,0,0.0498298730196635,0,0.119737965746864,0,0,0,0,0,0.00281602120261751,0,0,0,0,0,0,0.0195645576036577,0.0122061299435663
Macrophage M1_CIBERSORT,0.00652978084202519,0,0.0209134904245376,0.00539271935313585,0.025124807465427,0.0369748434109781,0.00625934872946376,0.00709756466939594,0.0474650433550268,0.00533940775011877,0.0361839862922241,0.0132199877996134,0.0030021203143922,0.0135902162795283,0.0456475750184265,0.050750631198219,0.157647062369357,0.00942862413852721,0.0121243755326122,0.0429917836841106,0.0741663520923898,0.017537246859247,0.0142876941461452,0.0343641456629577,0.0247740353369017,0.0680938411500953,0.00923774055850255,0.0217853708795757,0,0.000260946880113912,0.00232405959524769,0,0.00492175076390206,0,0.0368489505571027,0,0.0393800760129825,0.00726893981221079,0.0716053167578321,0.0157935013349205,0.00092074493327646,0,0.0436139431065455,0,0.00614938548716699,0.0232613124222354,0.00497155286406355,0.0291431258115114,0.111795914887088,0.0237279216138556,0.0365389862415842,0,0.0629827303194419,0.0571621168192687,0,0,0,0.0622791302680348,0,0.0114792246461792,0,0.00927222438124672,0.0114513183710226,0,0,0.0186289618835676,0.0450523356256668
Macrophage M2_CIBERSORT,0.112924573167348,0.149751319186983,0.106667044607529,0.0783820307035714,0.128828679095052,0.328188571374447,0.16306886429382,0.149683849651856,0.163544979226236,0.0269409911564084,0.139704010674949,0.202561500600762,0.268486961059745,0.0595179554837643,0.118135192324931,0.170359259208631,0.0874944421517098,0.0709801426702964,0.0930398373297643,0.179930719398654,0.282595849763278,0.157483071055667,0.212221385842827,0.0578506324727613,0.0867302205820897,0.0927572136341756,0.248975118184817,0.267205010084929,0.106957086434676,0.0776927968972146,0.149753096084664,0.0574247943746287,0.221960100879722,0.108220214890737,0.142234118868821,0.0583093874866305,0.0773762360543211,0.112159886308573,0.0712852341223431,0.0796894993349845,0.0763848492234215,0.110830954790501,0.212546198340179,0.0865472061504521,0.168754563248837,0.360246426792345,0.109534247705703,0.0995984510794747,0.302659616472016,0.172909578171631,0,0.116891550410072,0.412848514866214,0.106527432415388,0.127318145305557,0.128016953972173,0.0978865611369405,0.151250600539594,0.0864701052164196,0.157284908174896,0.111789423941961,0.156160652610294,0.123898070696728,0.0618903671200993,0.0754140170925375,0.0479550426125276,0.0238877213167745
Myeloid dendritic cell resting_CIBERSORT,0.0854744183100315,0.0463460668253534,0.0682404070672167,0.0641246071245578,0.0446814276532027,0.0129889162083701,0.0221016395187679,0,0,0.00413458007557109,0.0552855925885801,0.0680177727392326,0.0417399265626359,0.155628930832416,0.0740315120519224,0,0.0329416539954961,0.060673926211123,0.154458980991361,0.0500034211162212,0.00487864495858415,0.0229832710943181,0.0228584079085295,0,0.12849936531543,0.0502121034962239,0.0333090734468368,0.0322036327168441,0,0.0383422574451132,0,0,0,0,0.0371617178486393,0,0.0320179931249518,0.0580441967415714,0.0545421186661409,0.0193486134070404,0,0.00875766669041829,0.0274895646421604,0,0,0.0099673593892875,0,0.0215061141499171,0.0203570702072718,0,0.0273310433165824,0,0,0.0115916816596138,0.033867642729411,0.0982323081854204,0.0439393163762819,0.0464690525554182,0.00118393605448493,0.0480351102315658,0.0127364869238254,0,0,0,0.0461481517268452,0,0.0147158278714208
Myeloid dendritic cell activated_CIBERSORT,0,0,0,0,0,0,0.00256075421967227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359393000393594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000996083397878922,0,0,0
Mast cell activated_CIBERSORT,0.187722706668651,0.144286531744719,0.225138629604456,0.111070584564699,0.0903411160276985,0.222475643554109,0.131268996857249,0.312353043640814,0.166825207499147,0.162857517842633,0.139778052134195,0.169330519879752,0.0832489257383385,0.303910339097166,0.0192713265183186,0.167337859072649,0.0438938064905885,0.132662728213766,0.0552489465768263,0.19944334780724,0.0724071420293892,0.127149770168001,0.1444560460819,0.106830220775613,0.202954431194429,0.302267525740254,0.0853667211920518,0.0707381456377825,0.178647259141421,0.108971135876089,0.163302434611601,0,0.24974975952115,0.0526166031046039,0.0386174398510303,0.076340990875355,0.198522355135691,0.339676755444981,0.203691791042654,0.117310339638276,0.167139236816234,0.307616578174263,0.0502610344506576,0.0767315838077876,0.189275256033011,0.110835324557565,0.112174418649132,0.131635079123268,0.0424556878603697,0.108691618991708,0.170504597212847,0.299215701021887,0.046488350616328,0.135699687893753,0.300557204290747,0.27610802643019,0.0625320988761996,0.194372694726374,0.221330252199217,0.191073786045871,0.297731890632809,0.130129324373455,0.102889557221686,0.293585750620471,0.175351343119706,0.200552838739987,0.0940637671055338
Mast cell resting_CIBERSORT,0,0,0,0.0208860475122922,0.00587202607511227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402995161202554,0,0.0490426592794395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109667597153604,0,0,0,0,0,0,0,0
Eosinophil_CIBERSORT,0,0.00246442653284336,0,0.00779571756457909,0,0,0,0.00810203524725166,0,0,0.0603140296359297,0.00982460268703342,0,0,0.0134870028831301,0.013462973035453,0,0.0197436548525128,0.072639600959384,0,0.0274143975158262,0.0652046274592262,0.0145914164095173,0.000411449479069,0,0,0,0,0,0.0253540657559535,0.0309695195259711,0.108946957563548,0,0.0657322516402625,0,0.00886334646024716,0,0,0.0157629280259537,0.0346285442281253,0.0357436404129849,0.0126372896377613,0,0.0450473180300205,0,0.0212860167685638,0.00904404949051369,0.0575855979359782,0,0.0340300901963203,0.026502505706551,0.00728358336431591,0,0.0299894103662296,0,0.0224603254371056,0.0219400427916299,0,0,0,0.0266075442148501,0.0345097514320951,0.0142031389308648,0,0,0.0110119359700809,0.0252530788862897
Neutrophil_CIBERSORT,0,0,0,0.0587230759076829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236729624952393,0,0,0,0,0,0,0,0,0,0,0,0.00183356683346355,0,0,0,0,0,0,0,0,0,0,0,0,0
B cell naive_CIBERSORT-ABS,0.0903749279823457,0.0830459648972299,0.078908119971363,0.104496896014136,0.149290653165829,0.00711273971592026,0.0523668893629817,0.0662876886627701,0.0960362666635378,0.149046377661981,0.0420218019379916,0.0395272745277332,0.116847423096272,0.0689892935375765,0.05036823248652,0.0584145636452752,0.0543824198292311,0.0894383816200156,0.0615176603882351,0.0394490760249836,0.0674608924389977,0.0618143283010766,0.0829314479372387,0.0893840265161503,0.0870259134579272,0.0435716691632948,0.110863895553341,0.079025299685078,0.0238863398466563,0.114244703633633,0.0800205797184701,0.0711503024605795,0.108712910095549,0.106944148459404,0.13904133152354,0.142391767759855,0.0443261046174721,0.0529965652762595,0.0518183935654456,0.0926391017510683,0.0777879449562794,0.0285985318365098,0.150264459527577,0.110822829015797,0.0839323152150729,0.0211687859674713,0.12095671280208,0.0794323378688609,0.0436384822889783,0.0616144459985351,0.0836240966079731,0.0940621936084238,0.125465901237526,0.0685217464298726,0.0890315088924991,0.0337215117524989,0.132611650128159,0.104017195451879,0.129245460004031,0.110947403787234,0.0771844791937804,0.108367127503593,0.0854768367594089,0.0484939791069034,0.0640695866333029,0.123377311422974,0.117222894462146
B cell memory_CIBERSORT-ABS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B cell plasma_CIBERSORT-ABS,0.0553298899869477,0.0200373169969444,0.0208781974629791,0.071126996258303,0.0163433044374609,0.00102660645658097,0.0113833191274961,0.0491158335414803,0.0368866399150038,0.0444027712368467,0.0219199640765774,0.0350707221833671,0.0252782967524444,0.0106870414197484,0.0192021486532571,0.0405484617363014,0.0571338673126624,0.0356254621741497,0.0246817825172168,0.0139095326733436,0.0565034426922209,0.0215223252108035,0.0307591050088342,0.0376631883388177,0.0141130734995309,0.0276621724756731,0.0493337943961824,0.0354297538652309,0.0530209848392228,0.03445052513995,0.0392210227948814,0.0529729166913172,0.0254507082551254,0.0551878567303628,0.103591531576431,0.0827422343779186,0.0160401570114579,0.048445633723391,0.0270522580676435,0.0217359346760248,0.0371270731986785,0.025309910328207,0.0526333392023032,0.0661153476514615,0.0225735770354783,0.0200504411512671,0.0515692391436731,0.0620548660210682,0.0288056920600907,0.0265624349198812,0.0189930160691152,0.0600293424043254,0,0.027011140252698,0.0385431932573084,0.0210553413675876,0.0704865275364456,0.0158718985934694,0.0228394712784826,0.0412328996676172,0.0254366794926496,0.0400545784573246,0.0568532241744839,0.0358426423699037,0.0482771902190497,0.0546865897136484,0.0631736073668604
T cell CD8+_CIBERSORT-ABS,0.013112032836563,0.0155890733815131,0.00514487943941421,0.000689129897603235,0.0600087468131847,0.0580899755700791,0.0342448507480964,0.014992829460242,0.0275335011156711,0.0601910204994171,0,0.0133877240514374,0.0714494635605007,0.00353212854098526,0.0438403008476718,0.00223980494895613,0.0557600749867597,0.0348055519276751,0.00256707798032454,0.0174560872494894,0.00474287650573672,0.00603139218169613,0.0229058463988281,0.0787416990529451,0.00197934082486729,0.00689475401529617,0.0519089318600375,0.0189075053214403,0.0027961194376269,0.0292138059372477,0.040202908884948,0,0.0192649780801997,0,0,0.00946690275279574,0.0500392147915029,0.0122521391099235,0.0192624837330604,0.00481352276549174,0.0193937029091552,0,0.0951835830696054,0,0.0309245767713813,0.00571225857523407,0.0256593310814301,0.0161856017147301,0.00928042664072172,0,0.0300435700617299,0.00881946177320846,0.0614347593613417,0,0.00981312280511573,0,0,0.0445120239339484,0.0295399896440298,0.0225984024262556,0.00830341848647912,0,0,0.0122603234603205,0,0.00904772603382613,0.0373529426539512
T cell CD4+ naive_CIBERSORT-ABS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T cell CD4+ memory resting_CIBERSORT-ABS,0.0830259982442322,0.123715339728861,0.0784150527679925,0.118629996357088,0.272752625001917,0.17242841020752,0.186516309498322,0.0458980316165416,0.106311406397486,0.149560247839486,0.119269855903813,0.117170409524417,0.179957858444641,0.0717682010760602,0.184320243170154,0.0647615867467003,0.188865995804062,0.0962196636259079,0.0793025969540802,0.113880265516847,0.0593648205862171,0.0610730288701979,0.114535557360379,0.254492563255492,0.144530032410019,0.150147328858763,0.0754868465702904,0.0894175006983726,0.142239755476587,0.150087376839722,0.0403949357738639,0.0480082979971052,0.0987938943727954,0.0670961942100261,0.207983050147488,0.137367805490643,0.135960543141537,0.0693338190773115,0.091942570170944,0.0707319452449338,0.0633598246247596,0.129241238368975,0.216770625440971,0.0831132002731437,0.0781416062323462,0.0369657147338106,0.15855323454799,0.0759052330623753,0.175679129057972,0.0621317600485947,0.17941683891331,0.0740754888918342,0.207782867406715,0.143558492156718,0.0588810808835467,0.0703764604170369,0.0517267640407525,0.158160750419089,0.171683289228569,0.109996506060003,0.0912944492536457,0.14973127833757,0.15922601623559,0.0582757026420584,0.0359497275155514,0.0886424399938772,0.0698549818563334
T cell CD4+ memory activated_CIBERSORT-ABS,0,0,0,0,0.0106807213284522,0.00314645455076548,0.00791201043412222,0,0,0,0.0151998112220828,0,0,0,0,0,0,0,0.000787136362480778,0.00164379374461307,0,0.00345032793511435,0,0.0161999273807109,0,0.00869249425712298,0,0,0,0,0.00104565534498088,0,0,0,0.00275373862486567,0.00185365032632233,0,0,0.00690524900793452,0,0,0,0.000978884797025126,0,0,0.00789877630922056,0,0.000407083823197885,0.0084641294754148,0,0.0097841603299563,0,0,0.00212613093063091,0,0,0,0.00701465789518059,0,0,0,0,0,0,0,0,0
T cell follicular helper_CIBERSORT-ABS,0,0,0.00265100265681316,0.00221076350550793,0,0,0,0.00793074949051251,0.0062726100375839,0.0357334376858737,0,0.0218933615727918,0,0.00708867229271576,0,0.00531009763996847,0,0.00868732931355808,0,0.0120863146308874,0,0.00776708558481924,0,0,0.0281590551020892,0,0,0.00788679657269265,0,0,0.00123535415410629,0,0,0,0,0.0307725716920028,0,0,0,0.0481082554108297,0.000695178581813378,0.0290024052982909,0.0582966073307185,0.0285975487063533,0,0,0.0127652968758163,0,0,0.00868220931658364,0,0,0,0,0.009050904509943,0,0.0181676996457881,0,0.00655884188266156,0,0,0.0157008731959592,0,0.0182498192297917,0.00940655185606514,0.00551882008218811,0
T cell regulatory (Tregs)_CIBERSORT-ABS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285222314212654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371842080736519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255679307004269,0,0,0,0,0
T cell gamma delta_CIBERSORT-ABS,0,0,0,0,0,0,0.00416319262584718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196681243043569,0.00300253819621734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132458835037615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NK cell resting_CIBERSORT-ABS,0,0,0,0,0.0194656167265669,0,0,0,0,0,0,0,0,0,0.000724911074554999,0,0.0131089288809917,0,0,0,0,0,0,0.0193499605394289,0,0,0,0,0.0145851432409635,0,0,0.000849023653635449,0,0,0.00171881614571326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096295074916171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NK cell activated_CIBERSORT-ABS,0.0234097012770876,0.0264666215456983,0.0287842098386526,0.0154027564529624,0,0.0243173320605781,0.0229516751127659,0.0314410467594989,0.0458011476320747,0.0305785611681184,0.019513005156706,0.0281847045807752,0.026440517741096,0.0200826266132919,0.0189460673465073,0.0181328848316197,0.00698564130300633,0.0298537757407497,0.0126461686730925,0.00757310339118677,0.0151532319648898,0.00896416594687402,0.0456559835596799,0.0164396189814938,0.0204517741702073,0,0.0302604042649311,0.0222033255698047,0.0186744048549966,0.00593860362888587,0.0435637530290598,0.00739079685746061,0.0330439788514672,0.0148594062029374,0.000376830004230107,0.0430490309406323,0.0249646349686064,0.0255997655243649,0.0077597687955814,0.0351099596411279,0.0295385850161175,0.0357369614017536,0.0511546587789436,0.0447395527416088,0.0263319261669557,0.0062206198492415,0.023813968406981,0.0336270362587917,0.00163587662870373,0.0269219821360469,0.00771638239893663,0.0259176246950621,0.0299998199808685,0.0200243638258146,0.0379005828041256,0.0228957040177928,0.0392521609601836,0.0203759023117494,0.0213331240160987,0.0319916579272859,0.0135588320923019,0.0271556769344243,0.0346372708013533,0.0322076693243317,0.0192440688956449,0.0203301792774549,0.0318146403235765
Monocyte_CIBERSORT-ABS,0.0158895404015922,0.00155516992761576,0.0220724231522947,0.024703461359007,0.0607082594515983,0.0118916459297246,0.0254287906029758,0.0146128396141909,0.0113930590634053,0.0118656670028736,0.0144776530376913,0.0124833585884003,0.0189841087905947,0.00154331318267561,0.0155408705532333,0.0175779276112543,0.0120742393488583,0.0120796836646915,0.00145109204402048,0,0.0107533028284349,0.00609673912254465,0.00391341096320841,0.0149011995910568,0.0154576748715459,0.00436384410492583,0.0147344715438246,0.0112385152845328,0.0247095675607126,0.0124841943452269,0.00209452837777564,0.0251512022257842,0.0206399868240632,0,0.0151392346084073,0.00650802258272152,0.0120918599783911,0.00330150054331361,0.00744661037333863,0.0010732034182988,0.000954836698851769,0.0125709127558299,0.0439277039251057,0.0256973537918853,0,0,0.00998145588323893,0.0143590840159006,0.00594766019462183,0.000239575021564072,0.0324941874677616,0.00703802501464216,0.0356562511778328,0,0.0192795537480547,0.00733776694433773,0.00450278275791173,0.0260123603369821,0.0220031866570085,0.0113370766663948,0.00536794473782776,0.0524951526123254,0.0213053460350138,0.0149444536623232,0.0113785390475236,0.00354025035443594,0.00497116308580053
Macrophage M0_CIBERSORT-ABS,0,0,0,0,0.0157702114410624,0,0.0813488650525515,0,0.0118260901983526,0.00567066621913427,0,0,0,0,0,0,0.00579908845584408,0,0.00550210480976942,0,0,0,0,0,0,0.00682405316750443,0,0,0,0,0,0.00373494331285286,0.0194656191773298,0,0.025139411611716,0.0379254936861688,0,0,0.00919605106378003,0,0,0,0.0226547826877816,0.0127352295190465,0.0353436989642281,0.0197582556645495,0,0.00334750817878295,0,0,0.026244279560933,0,0.153991595394967,0,0,0,0,0,0.00165248762252574,0,0,0,0,0,0,0.00850079364076157,0.00504516137334894
Macrophage M1_CIBERSORT-ABS,0.00302264050115554,0,0.00855456928386058,0.00278255562996549,0.0215570766347858,0.0257391418730815,0.00395479493651739,0.00312650024180593,0.0260958635692475,0.0032477364102756,0.0147858739365164,0.00659017167973634,0.0021835220399532,0.00534158663334636,0.0208355628569939,0.0178056830774583,0.0916345328832402,0.00409314531329042,0.00373053143910622,0.0167848998039945,0.0297395774020649,0.00516996500734046,0.00726240282526601,0.0226294018260384,0.013863380748694,0.0347215577604172,0.00493068350154896,0.00946227629825297,0,0.000127485056122756,0.000880978764624565,0,0.00305979553996163,0,0.0245157939315069,0,0.0170999587205447,0.00319043494828197,0.0271855334328582,0.00590642678499375,0.000292741987636846,0,0.0453016541333162,0,0.00268142061078927,0.00577482520005561,0.00262342948146835,0.0125884664012525,0.0584826755548911,0.00673352224229436,0.0192442667758517,0,0.0810002998107214,0.0227225000352176,0,0,0,0.0429133726087892,0,0.00636076229366259,0,0.00548173931169625,0.00547627318412142,0,0,0.00809427761781918,0.0186214880989015
Macrophage M2_CIBERSORT-ABS,0.0522728705126749,0.0616207491358711,0.0436316752907557,0.0404438552315029,0.110534964768657,0.228460526684009,0.103030514305294,0.0659362209334825,0.0899155918472636,0.0163870680049925,0.0570872947381546,0.100977026976007,0.195277715587725,0.0233933227343174,0.0539221026377758,0.0597699557062042,0.0508573532291208,0.0308138317997467,0.0286272919635667,0.070248750760329,0.113316630930803,0.0464258713548876,0.107871653491592,0.0380956716036661,0.0485336383030323,0.0472975954432537,0.132891533352294,0.116058048663815,0.0419075977179493,0.0379566545055131,0.0567667446467999,0.015315815273498,0.137990028203452,0.0346735828326456,0.0946290815748988,0.0336416859575885,0.03359898142512,0.0492284748971352,0.0270640114903216,0.0298021435129264,0.0242858274630235,0.0515555539741726,0.220771012174612,0.0406481436392899,0.0735849077935494,0.0894343408449223,0.0577999233878657,0.043021869484416,0.158327289253617,0.0490683722523992,0,0.0547232974213877,0.530952743886552,0.0423456953923433,0.0620911681700108,0.0418621216321073,0.0400739982829564,0.104219075480412,0.0507420819331238,0.0871532654963815,0.0448561195725379,0.092322182160015,0.059250791929583,0.0211845941291092,0.0202000679825802,0.0208364497445529,0.00987351514705427
Myeloid dendritic cell resting_CIBERSORT-ABS,0.039566173022812,0.0190708126832159,0.0279134318741183,0.0330872561484229,0.0383366503961132,0.00904191948424976,0.0139643045683195,0,0,0.00251489057982762,0.0225913694505246,0.0339068996446382,0.0303585599679724,0.0611694030174239,0.0337912413120188,0,0.0191477914710916,0.0263397069457028,0.0475252587723533,0.0195223910563849,0.00195626231127383,0.00677544817983737,0.0116188773694303,0,0.0719073660430215,0.0256035262862205,0.0177788603020503,0.0139873529011121,0,0.0187320302129292,0,0,0,0,0.0247238795988571,0,0.0139031311308506,0.025476374631439,0.0207073532753434,0.0072359615550954,0,0.0040738290002025,0.02855331715026,0,0,0.00247448454904235,0,0.00928963478896269,0.0106491899402804,0,0.0143946491938542,0,0,0.00460780673591185,0.0165167462594345,0.0321224080550657,0.0179884150445745,0.0320194543261241,0.000694753176602426,0.0266167731140767,0.00511058524360759,0,0,0,0.0123610415953421,0,0.00608249516406933
Myeloid dendritic cell activated_CIBERSORT-ABS,0,0,0,0,0,0,0.00161794114041846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207352314537157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340951645380628,0,0,0
Mast cell activated_CIBERSORT-ABS,0.0868969832052164,0.0593720591217276,0.0920919447843595,0.0573106182921134,0.0775126481729668,0.154871031882292,0.0829386548873818,0.137592528136124,0.0917190325150748,0.0990593554824245,0.0571175503234194,0.0844113635762363,0.0605491602986909,0.119450888173321,0.0087962818363954,0.0587099079392835,0.0255138814119396,0.0575914169722451,0.0169994678594341,0.0778668927559528,0.0290341609651081,0.0374836408323314,0.0734266835824585,0.0703496026587287,0.113571911722108,0.15412846708052,0.0455648522598486,0.0307244656311213,0.0699970214136807,0.0532376220281282,0.0619028777912983,0,0.155266537650404,0.0168582750271002,0.0256923788394765,0.0440450457708664,0.0862041017088563,0.149088673133626,0.0773332239296765,0.0438715214253483,0.0531403113168136,0.143094888331439,0.052205965269044,0.0360380950352939,0.0825328927091131,0.0275158432032212,0.0591931102810743,0.0568601934290432,0.0222094181268202,0.0308445655688731,0.0898009576286181,0.140079156643292,0.0597873467620397,0.0539419520220678,0.14657728379201,0.0902885705945959,0.0256001558731723,0.133932311480087,0.129880237375252,0.105876047472637,0.119466554311227,0.076932460183468,0.0492040571123275,0.100492132433397,0.0469688419794483,0.0871401403872697,0.0388793898333572
Mast cell resting_CIBERSORT-ABS,0,0,0,0.0107768614102384,0.00503819646287205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196882448721669,0,0.0130802089624349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643547522724689,0,0,0,0,0,0,0,0
